,Date,Open,High,Low,Close,Volume,target,s_moving_average,varSMA,l_moving_average,varLMA,autocorrelation,varACR,CRTDR,varSTR,delta,rsi,varRSIbinary,varRSItertiary
869,2011-11-11,125.86,126.99,125.8,126.62,36249442.0,1,125.62,1,120.21549019607838,1,-0.3962468472359138,-1,0.6890756302521084,-1,0.7600000000000051,41.233409839337348,-1,0
868,2011-11-14,126.21,126.35,124.92,125.46,29118865.0,1,125.62166666666667,-1,120.30372549019604,1,-0.42448530429464693,-1,0.377622377622374,-1,-0.75,42.404227212681583,-1,0
867,2011-11-15,125.12,126.75,124.72,126.12,36056725.0,1,125.59500000000001,1,120.46607843137251,1,0.6158274966063465,1,0.6896551724137955,-1,1.0,44.800337161521391,-1,0
866,2011-11-16,124.81,126.33,123.9,124.05,49588936.0,-1,124.95999999999999,-1,120.60450980392153,1,0.5449624196584093,1,0.061728395061725075,-1,-0.7600000000000051,40.785498489425905,-1,0
865,2011-11-17,123.84,124.15,121.24,122.18,63908830.0,-1,124.79166666666667,-1,120.64196078431368,1,0.65204765633677397,1,0.3230240549828208,1,-1.6599999999999966,39.537910836316229,-1,-1
864,2011-11-18,122.46,122.75,121.47,121.99,44737467.0,-1,124.40333333333335,-1,120.70019607843132,1,0.42503303376350937,-1,0.40624999999999656,-1,-0.46999999999999886,41.986382794769199,-1,0
863,2011-11-21,120.21,120.34,118.66,119.62,43463571.0,-1,123.23666666666666,-1,120.7739215686274,-1,0.27312027200384531,-1,0.5714285714285738,1,-0.5899999999999892,42.413620430645913,-1,0
862,2011-11-22,119.39,120.1,118.53,119.19,43397130.0,-1,122.19166666666668,-1,120.82352941176464,-1,-0.68903086724102047,-1,0.42038216560509517,1,-0.20000000000000284,41.356309060589155,-1,0
861,2011-11-23,,,,116.56,0.0,-1,120.59833333333331,-1,120.80352941176464,-1,0.39601796735011729,-1,,1,,43.943298969072124,-1,0
860,2011-11-25,116.38,117.7,116.2,116.2,21312446.0,-1,119.29000000000001,-1,120.74156862745092,-1,0.89935531581030037,1,0.0,-1,-0.1799999999999926,43.494897959183639,-1,0
859,2011-11-28,119.53,120.18,118.82,119.7,42828544.0,-1,118.87666666666668,1,120.70686274509796,-1,0.3661547669621017,-1,0.6470588235294124,-1,0.1700000000000017,40.097629009762876,-1,0
858,2011-11-29,120.09,121.0,119.61,120.08,41177514.0,-1,118.55833333333334,1,120.67745098039209,-1,-0.26465090452400836,-1,0.33812949640287676,1,-0.010000000000005116,41.782625047010086,-1,0
857,2011-11-30,123.5,125.22,123.22,125.11,61994264.0,1,119.47333333333334,1,120.77156862745092,1,-0.82505101833342043,-1,0.9450000000000003,1,1.6099999999999994,49.406528189910937,-1,0
856,2011-12-01,124.85,125.64,124.43,124.98,33494814.0,1,120.43833333333333,1,120.8658823529411,1,-0.84214410883594737,-1,0.45454545454545453,1,0.13000000000000966,49.59349593495935,-1,0
855,2011-12-02,126.14,126.5,124.78,124.86,47029127.0,1,121.82166666666667,1,121.02960784313719,1,-0.80274483154883935,-1,0.046511627906975786,-1,-1.2800000000000011,49.896907216494839,-1,0
854,2011-12-05,126.8,127.18,125.45,126.21,48955606.0,-1,123.49000000000001,1,121.29254901960778,1,-0.27532481251665603,-1,0.4393063583814966,1,-0.5900000000000034,49.46205292236116,-1,0
853,2011-12-06,126.17,127.11,125.76,126.26,27218979.0,1,124.58333333333333,1,121.54196078431367,1,0.84160509810213202,1,0.3703703703703719,-1,0.09000000000000341,48.882352941176499,-1,0
852,2011-12-07,125.84,127.26,124.97,126.75,47462667.0,1,125.69499999999999,1,121.74784313725486,1,0.92672228539826917,1,0.7772925764192123,-1,0.9099999999999966,49.151550614394431,-1,0
851,2011-12-08,125.88,126.18,123.65,123.98,51039070.0,1,125.50666666666666,-1,121.87294117647052,1,0.023813280713348553,-1,0.13043478260869493,1,-1.8999999999999915,45.023731830317523,-1,0
850,2011-12-09,124.52,126.37,124.41,126.03,37323724.0,1,125.68166666666666,1,122.0860784313725,1,-0.32033570365210856,-1,0.8265306122448969,1,1.5100000000000051,51.102535832414667,1,0
849,2011-12-12,124.91,124.97,123.18,124.24,40152712.0,-1,125.57833333333333,-1,122.24725490196073,1,-0.44544245792754728,-1,0.5921787709497166,1,-0.6700000000000017,50.572831423895366,1,0
848,2011-12-13,124.9,125.57,122.45,123.11,45766318.0,-1,125.06166666666667,-1,122.44215686274504,1,-0.66951877940770677,-1,0.2115384615384611,1,-1.7900000000000063,48.125128065022963,-1,0
847,2011-12-14,122.59,123.03,121.47,121.71,45840916.0,-1,124.30333333333334,-1,122.6731372549019,-1,-0.8181218781152364,-1,0.15384615384615033,1,-0.8800000000000097,47.827857724681031,-1,0
846,2011-12-15,123.12,123.19,121.99,122.15,34056875.0,-1,123.53666666666668,-1,122.86960784313719,-1,-0.19299043166748828,-1,0.13333333333334202,-1,-0.9699999999999989,46.324300044916995,-1,0
845,2011-12-16,122.21,122.94,121.3,121.57,43484888.0,-1,123.13499999999999,-1,123.00823529411758,-1,0.13582715977469026,-1,0.16463414634146092,1,-0.6400000000000006,46.575342465753522,-1,0
844,2011-12-19,122.06,122.32,120.03,120.32,39577182.0,-1,122.18333333333332,-1,123.08294117647051,-1,0.41114909446605929,-1,0.1266375545851498,1,-1.740000000000009,46.407679616019266,-1,0
843,2011-12-20,122.23,124.13,122.19,123.88,35741385.0,-1,122.12333333333333,1,123.24235294117641,1,-0.4425702116729423,-1,0.8711340206185566,1,1.6499999999999915,49.632052330335242,-1,0
842,2011-12-21,123.94,124.36,122.75,124.17,33792020.0,-1,122.3,1,123.33215686274504,1,-0.73712540712500507,-1,0.8819875776397529,-1,0.23000000000000398,46.551724137931025,-1,0
841,2011-12-22,124.64,125.39,124.36,125.33,22327643.0,1,122.90333333333332,1,123.44294117647053,1,-0.78335355670203255,-1,0.9417475728155318,1,0.6899999999999977,44.511983327544279,-1,0
840,2011-12-23,,,,126.39,0.0,1,123.61,1,123.55509803921564,1,-0.90697432612660123,-1,,1,,44.511983327544279,-1,0
839,2011-12-27,126.15,126.82,126.06,126.49,19008321.0,1,124.43000000000001,1,123.6731372549019,1,-0.76799038687318655,-1,0.5657894736842076,-1,0.3399999999999892,41.179775280898809,-1,0
838,2011-12-28,126.53,126.53,124.73,124.92,30203033.0,1,125.19666666666666,-1,123.71941176470584,1,-0.54934086409473637,-1,0.10555555555555446,-1,-1.6099999999999994,42.009814380200488,-1,0
837,2011-12-29,125.21,126.25,125.18,126.1,25251416.0,1,125.56666666666666,1,123.83431372549016,1,-0.58123956835248103,-1,0.8598130841121433,1,0.8900000000000006,40.009940357852834,-1,0
836,2011-12-30,,,,125.5,0.0,1,125.78833333333334,-1,123.89098039215682,1,-0.70863747375667563,-1,,-1,,37.218979367739649,-1,-1
835,2012-01-03,127.75,128.38,127.44,127.49,38379801.0,1,126.14833333333333,1,124.01549019607839,1,0.13687584093575789,-1,0.053191489361699235,1,-0.2600000000000051,41.303183576316478,-1,0
834,2012-01-04,127.18,127.81,126.72,127.63,23665645.0,1,126.355,1,124.1319607843137,1,0.86650154925682621,1,0.8348623853210951,1,0.44999999999998863,40.466926070038767,-1,0
833,2012-01-05,127.01,128.23,126.43,128.1,36485767.0,-1,126.62333333333333,1,124.21411764705881,1,0.42705811552111522,-1,0.9277777777777796,-1,1.0899999999999892,40.313837375178167,-1,0
832,2012-01-06,128.22,128.22,127.29,127.82,29421959.0,1,127.10666666666664,1,124.2598039215686,1,0.22268493518356694,-1,0.5698924731182701,-1,-0.4000000000000057,44.256872362267409,-1,0
831,2012-01-09,128.04,128.18,127.41,127.99,21150934.0,1,127.42166666666667,1,124.35607843137252,1,-0.93217410384078647,-1,0.7532467532467411,1,-0.04999999999999716,46.332165037200831,-1,0
830,2012-01-10,129.37,129.65,128.95,129.13,22465952.0,1,128.02666666666667,1,124.45019607843136,1,0.57404546859241057,1,0.2571428571428606,-1,-0.2400000000000091,50.451958486775794,1,0
829,2012-01-11,128.75,129.37,128.52,129.25,22722523.0,-1,128.31999999999999,1,124.48588235294118,1,0.87638755052126804,1,0.8588235294117584,-1,0.5,46.469907407407128,-1,0
828,2012-01-12,129.54,129.7,128.54,129.51,24534387.0,1,128.63333333333333,1,124.50215686274511,1,0.96305936794509273,1,0.8362068965517256,1,-0.030000000000001137,48.257211538461242,-1,0
827,2012-01-13,,,,129.01,0.0,1,128.785,1,124.57196078431375,1,0.96886184738882941,1,,1,,51.699716713880719,1,0
826,2012-01-17,130.1,130.32,129.06,129.31,27054142.0,1,129.03333333333333,1,124.71372549019611,1,0.64402533571259202,1,0.19841269841269984,1,-0.789999999999992,52.031361368495851,1,0
825,2012-01-18,129.35,130.84,129.08,130.8,33849548.0,1,129.50166666666667,1,124.84725490196084,1,0.96886093375856686,1,0.9772727272727316,1,1.450000000000017,55.862068965517082,1,0
824,2012-01-19,131.24,131.57,130.8,131.48,27306784.0,1,129.89333333333332,1,124.95000000000005,1,0.9860752837826664,1,0.883116883116876,-1,0.23999999999998067,54.055994256999064,1,0
823,2012-01-20,131.23,131.95,130.92,131.95,33001013.0,1,130.34333333333333,1,125.07745098039219,1,0.98726090894624308,1,1.0,1,0.7199999999999989,60.834298957126109,1,1
822,2012-01-23,131.5,132.25,130.98,131.58,26266200.0,1,130.68833333333333,1,125.18137254901963,1,0.94266998974288285,1,0.47244094488190386,1,0.0800000000000125,55.70645699309015,1,0
821,2012-01-24,130.77,131.5,130.6,131.46,21699820.0,1,131.09666666666666,1,125.25196078431375,1,0.5653718584945151,1,0.9555555555555647,-1,0.6899999999999977,57.342817806333017,1,0
820,2012-01-25,131.24,132.87,130.75,132.57,35297847.0,-1,131.63999999999999,1,125.43588235294119,1,0.94285133344421701,1,0.8584905660377308,1,1.329999999999984,59.428197293757982,1,0
819,2012-01-26,133.15,133.39,131.37,131.9,33989406.0,1,131.82333333333332,1,125.58450980392156,1,0.61615117380745243,1,0.26237623762376533,-1,-1.25,54.996907307590163,1,0
818,2012-01-27,131.15,132.05,131.15,131.73,30387256.0,1,131.86499999999998,-1,125.68470588235293,1,0.42146536360289433,-1,0.6444444444444227,-1,0.5799999999999841,55.747675732035603,1,0
817,2012-01-30,130.5,131.44,130.06,131.38,29046766.0,1,131.77000000000001,-1,125.80078431372547,1,0.079529155355336598,-1,0.956521739130433,-1,0.8799999999999955,63.223056626750349,1,1
816,2012-01-31,132.02,132.18,130.68,131.21,31281903.0,-1,131.70833333333334,-1,125.90058823529411,1,-0.67240536039996246,-1,0.3533333333333341,1,-0.8100000000000023,60.333301948968796,1,1
815,2012-02-01,132.31,133.13,132.13,132.47,29482697.0,1,131.87666666666669,1,126.06568627450979,1,0.83190266857751183,1,0.3400000000000034,-1,0.1599999999999966,58.713618397412617,1,0
814,2012-02-03,134.03,134.62,133.78,134.57,38609038.0,1,132.21000000000001,1,126.30862745098038,1,0.36169134200815217,-1,0.9404761904761771,1,0.539999999999992,56.779661016948936,1,0
813,2012-02-06,133.99,134.5,133.83,134.46,18115703.0,1,132.63666666666668,1,126.55313725490194,1,0.23151563573573158,-1,0.9402985074626974,1,0.46999999999999886,56.835937499999794,1,0
812,2012-02-07,134.2,135.02,133.64,134.79,23369501.0,1,133.14666666666668,1,126.8505882352941,1,-0.17191069608501353,-1,0.833333333333323,-1,0.5900000000000034,55.383580080753532,1,0
811,2012-02-08,134.88,135.22,134.31,135.19,22946408.0,1,133.78166666666667,1,127.16431372549017,1,-0.94725890458159878,-1,0.9670329670329657,-1,0.3100000000000023,53.587115666178505,1,0
810,2012-02-09,135.39,135.58,134.57,135.34,26341805.0,1,134.47,1,127.53254901960783,1,0.20987493327260234,-1,0.762376237623758,1,-0.04999999999998295,53.587115666178619,1,0
809,2012-02-10,134.14,134.47,133.84,134.43,33937762.0,1,134.79666666666665,-1,127.88999999999997,1,-0.42362717874236971,-1,0.9365079365079487,-1,0.29000000000002046,50.113507377979708,1,0
808,2012-02-13,135.29,135.52,134.75,135.36,20073035.0,1,134.92833333333334,1,128.19705882352937,1,-0.20257888147233485,-1,0.7922077922077994,1,0.0700000000000216,48.86561954624802,-1,0
807,2012-02-14,134.99,135.27,134.26,135.19,34055136.0,1,135.04999999999998,1,128.49333333333328,1,-0.33054100461720332,-1,0.92079207920791,-1,0.19999999999998863,42.574257425742751,-1,0
806,2012-02-15,135.64,135.83,134.29,134.54,40981041.0,1,135.00833333333333,-1,128.6782352941176,1,-0.54224487287936385,-1,0.16233766233766017,1,-1.0999999999999943,40.186915887850624,-1,0
805,2012-02-16,134.56,136.17,134.34,136.04,34554564.0,1,135.14999999999998,1,128.89509803921564,1,0.3477799056659851,-1,0.9289617486338817,1,1.4799999999999898,42.491305722415547,-1,0
804,2012-02-17,136.52,136.57,135.97,136.41,24787990.0,1,135.32833333333332,1,129.12156862745096,1,-0.30425791047772238,-1,0.7333333333333365,1,-0.11000000000001364,44.821855198919664,-1,0
803,2012-02-21,136.75,137.05,136.05,136.46,27823950.0,1,135.66666666666666,1,129.32254901960781,1,-0.097931858442297057,-1,0.4099999999999966,1,-0.28999999999999204,48.17685902957227,-1,0
802,2012-02-22,136.2,136.55,135.8,136.02,22792730.0,1,135.77666666666667,1,129.51392156862741,1,-0.2275473285030904,-1,0.29333333333333184,1,-0.1799999999999784,50.295081967213306,1,0
801,2012-02-23,135.95,136.73,135.5,136.61,28314475.0,1,136.01333333333335,1,129.70725490196077,1,-0.60423834411018684,-1,0.9024390243902625,1,0.660000000000025,52.116234996841683,1,0
800,2012-02-24,136.95,137.2,136.64,136.93,19761191.0,1,136.41166666666666,1,129.96117647058821,1,0.40414591811426653,-1,0.5178571428571773,1,-0.01999999999998181,54.976820289064989,1,0
799,2012-02-27,136.04,137.53,135.8,137.16,28201726.0,1,136.59833333333333,1,130.17941176470586,1,0.67896621672671253,1,0.7861271676300539,1,1.1200000000000045,54.278593187483125,1,0
798,2012-02-28,137.19,137.65,136.93,137.56,27234370.0,1,136.78999999999999,1,130.44058823529411,1,0.76452055081891213,1,0.8749999999999951,-1,0.37000000000000455,60.124610591900904,1,1
797,2012-02-29,137.73,138.19,136.73,136.87,37831484.0,1,136.85833333333332,1,130.71039215686272,1,0.80507460925252761,1,0.09589041095891371,-1,-0.8599999999999852,56.231541642056165,1,0
796,2012-03-01,137.32,137.99,137.12,137.77,27315142.0,1,137.15000000000001,1,131.02529411764706,1,0.93651743058912384,1,0.7471264367816118,1,0.45000000000001705,54.697371102507368,1,0
795,2012-03-02,137.63,137.82,137.0,137.32,18641857.0,1,137.26833333333332,1,131.32274509803921,1,0.58899287037130443,1,0.3902439024390193,-1,-0.3100000000000023,58.577040593628048,1,0
794,2012-03-05,137.05,137.19,136.29,136.75,29631897.0,1,137.23833333333334,-1,131.62039215686272,1,-0.098086476005662379,-1,0.5111111111111167,1,-0.30000000000001137,60.405779280664682,1,1
793,2012-03-06,135.29,135.43,134.36,134.67,38700523.0,-1,136.82333333333332,-1,131.90176470588236,1,-0.63979452601920628,-1,0.2897196261682017,-1,-0.6200000000000045,58.725815907759099,1,0
792,2012-03-07,135.06,135.91,134.93,135.69,28884438.0,-1,136.51166666666666,-1,132.13333333333333,1,-0.79268323620667169,-1,0.7755102040816315,-1,0.6299999999999955,59.361169905715457,1,0
791,2012-03-08,136.5,137.32,136.24,137.02,24212228.0,-1,136.53666666666666,1,132.38529411764708,1,-0.15399109554229257,-1,0.7222222222222339,1,0.5200000000000102,59.085625726463263,1,0
790,2012-03-09,137.36,137.93,137.13,137.57,23345469.0,-1,136.50333333333333,1,132.62529411764706,1,0.081809244795592373,-1,0.5499999999999894,1,0.20999999999997954,58.68544600939024,1,0
789,2012-03-12,137.56,137.76,137.09,137.58,19686388.0,1,136.54666666666668,1,132.84470588235294,1,-0.20230138352509097,-1,0.7313432835821168,-1,0.020000000000010232,54.364840457556213,1,0
788,2012-03-13,138.38,140.12,138.09,140.06,35995873.0,1,137.09833333333336,1,133.1107843137255,1,-0.78955663088646011,-1,0.9704433497536935,1,1.6800000000000068,59.454399572078508,1,0
787,2012-03-14,140.07,140.44,139.48,139.91,25253574.0,1,137.97166666666666,1,133.40470588235297,1,-0.95043797714176126,-1,0.44791666666667007,-1,-0.1599999999999966,62.81557552417663,1,1
786,2012-03-15,140.12,140.78,139.76,140.72,29861808.0,1,138.81,1,133.69137254901963,1,-0.48184958617669693,-1,0.9411764705882336,1,0.5999999999999943,64.04633843607813,1,1
785,2012-03-16,140.32,140.48,140.01,140.27,26662498.0,1,139.35166666666666,1,133.98098039215688,1,-0.037333973090359802,-1,0.5531914893617446,-1,-0.04999999999998295,70.814272644099276,1,1
784,2012-03-19,140.2,141.28,140.11,140.88,21437422.0,1,139.90333333333334,1,134.24352941176471,1,0.72905673295260764,1,0.6581196581196496,1,0.6800000000000068,68.509378084896895,1,1
783,2012-03-20,140.05,140.61,139.64,140.41,21356955.0,1,140.375,1,134.49411764705883,1,0.31934073069408642,-1,0.7938144329896789,1,0.3599999999999852,66.243194192378141,1,1
782,2012-03-21,140.46,140.65,139.92,140.16,20762910.0,1,140.39166666666665,-1,134.73058823529414,1,-0.62058306941764951,-1,0.3287671232876755,1,-0.30000000000001137,66.163141993958192,1,1
781,2012-03-22,139.17,139.55,138.74,139.16,24811911.0,1,140.26666666666665,-1,134.9529411764706,1,-0.70635067952159303,-1,0.5185185185185016,1,-0.009999999999990905,67.550894509562397,1,1
780,2012-03-23,139.37,139.81,138.55,139.69,24302310.0,-1,140.095,-1,135.18235294117648,1,-0.83676787482347026,-1,0.9047619047619004,-1,0.3199999999999932,66.496815286624496,1,1
779,2012-03-26,140.62,141.61,140.6,141.61,21423562.0,1,140.31833333333333,1,135.42705882352939,1,0.23380685065599466,-1,1.0,-1,0.9900000000000091,65.210704398646754,1,1
778,2012-03-27,141.74,141.83,141.08,141.13,23259684.0,1,140.36000000000001,1,135.66,1,0.26624251964789802,-1,0.06666666666664393,1,-0.6100000000000136,61.402457296973374,1,1
777,2012-03-28,141.09,141.32,139.64,140.43,33007360.0,1,140.36333333333334,1,135.87411764705882,1,0.22504746208544765,-1,0.4702380952381055,-1,-0.6599999999999966,60.216256524981418,1,1
776,2012-03-29,139.62,140.42,139.09,140.22,31325903.0,1,140.37333333333333,-1,136.09392156862745,1,0.5947869019981743,1,0.8496240601503827,1,0.5999999999999943,63.680096211665592,1,1
775,2012-03-30,140.91,141.05,140.06,140.72,25331338.0,1,140.63333333333335,1,136.31764705882352,1,0.87737032935564718,1,0.6666666666666571,-1,-0.18999999999999773,65.18094862439591,1,1
774,2012-04-02,140.64,142.21,140.37,141.79,26897090.0,1,140.98333333333332,1,136.53313725490196,1,0.92728245830814726,1,0.7717391304347744,-1,1.1500000000000057,66.743119266054975,1,1
773,2012-04-03,141.6,141.87,140.43,141.26,25222416.0,1,140.92499999999998,1,136.72490196078431,1,0.93602148466684099,1,0.5763888888888787,-1,-0.3400000000000034,66.438356164383549,1,1
772,2012-04-04,140.17,140.33,139.35,139.84,28333540.0,-1,140.71000000000001,-1,136.87960784313728,1,0.72520270853250646,1,0.5,1,-0.3299999999999841,68.713105076741599,1,1
771,2012-04-05,139.4,140.2,139.26,139.78,31771438.0,-1,140.60166666666666,-1,137.04039215686277,1,0.70442227183152228,1,0.5531914893617144,-1,0.37999999999999545,68.004829459704354,1,1
770,2012-04-09,137.94,138.78,137.84,138.23,26399657.0,-1,140.27000000000001,-1,137.17313725490195,1,0.69686054982600598,1,0.4148936170212631,1,0.28999999999999204,67.324290998767054,1,1
769,2012-04-10,137.94,138.34,135.77,135.84,46730989.0,-1,139.45666666666668,-1,137.2372549019608,-1,-0.5999092585710839,-1,0.027237354085600532,1,-2.0999999999999943,57.503050020333596,1,0
768,2012-04-11,137.33,137.54,136.75,136.9,27795033.0,-1,138.64166666666668,-1,137.33529411764707,-1,-0.98202914677125652,-1,0.1898734177215281,-1,-0.4300000000000068,59.953614224971048,1,0
767,2012-04-12,137.13,138.9,137.03,138.85,31448270.0,-1,138.24000000000001,1,137.47490196078434,1,-0.92396243869314021,-1,0.9732620320855555,-1,1.7199999999999989,60.08937514446415,1,1
766,2012-04-13,138.46,138.48,137.01,137.13,35521360.0,-1,137.78833333333333,-1,137.58764705882353,-1,-0.71628317116927465,-1,0.08163265306122765,1,-1.3300000000000125,55.120503215774903,1,0
765,2012-04-16,137.83,138.04,136.58,136.93,30917026.0,-1,137.31333333333336,-1,137.69980392156862,-1,-0.41456693895103758,-1,0.23972602739725973,-1,-0.9000000000000057,54.412072940683224,1,0
764,2012-04-17,137.86,139.36,137.7,139.09,28609152.0,-1,137.45666666666668,1,137.82960784313727,1,-0.56375672584423064,-1,0.8373493975903578,-1,1.2299999999999898,54.11674738720351,1,0
763,2012-04-18,138.49,139.08,138.38,138.59,22762172.0,1,137.91499999999999,1,137.90843137254902,1,-0.46361617959885926,-1,0.30000000000000404,-1,0.09999999999999432,52.172180151454562,1,0
762,2012-04-19,138.6,139.14,137.07,137.75,40417422.0,-1,138.05666666666667,-1,137.97294117647061,-1,-0.86948928658881053,-1,0.3285024154589416,-1,-0.8499999999999943,52.896430661205244,1,0
761,2012-04-20,138.24,138.83,137.89,137.95,24761330.0,1,137.90666666666667,1,138.03490196078434,-1,-0.83031729962188672,-1,0.0638297872340432,-1,-0.29000000000002046,52.927400468383908,1,0
760,2012-04-23,136.55,136.91,135.94,136.79,34608573.0,-1,137.84999999999999,-1,138.06627450980392,-1,-0.45541777266253969,-1,0.8762886597938097,1,0.23999999999998067,49.022346368714828,-1,0
759,2012-04-24,136.87,137.65,136.8,137.31,31526611.0,-1,137.91333333333333,-1,138.10490196078433,-1,-0.21258311524583262,-1,0.5999999999999933,-1,0.4399999999999977,49.445983379501151,-1,0
758,2012-04-25,138.56,139.24,138.53,139.24,30557059.0,1,137.93833333333336,1,138.19921568627453,1,0.32872947926455409,-1,1.0,1,0.6800000000000068,48.336871903750634,-1,0
757,2012-04-26,138.91,140.32,138.81,140.17,30538890.0,1,138.20166666666665,1,138.29352941176472,1,0.17860889237438599,-1,0.9006622516556247,1,1.259999999999991,49.778488801378074,-1,0
756,2012-04-27,140.56,140.78,139.8,140.42,25113818.0,1,138.64666666666665,1,138.39607843137256,1,0.067157053881836917,-1,0.6326530612244721,-1,-0.14000000000001478,51.594387755101756,1,0
755,2012-04-30,140.13,140.21,139.5,139.77,27379648.0,1,138.94999999999999,1,138.49862745098042,1,-0.70487951216766831,-1,0.3802816901408552,-1,-0.3599999999999852,53.158268275372379,1,0
754,2012-05-01,139.81,141.66,139.63,140.74,24252370.0,1,139.60833333333332,1,138.59078431372549,1,-0.40175768537303097,-1,0.5467980295566567,1,0.9300000000000068,51.98493548187917,1,0
753,2012-05-02,139.93,140.46,139.47,140.28,26238380.0,1,140.10333333333332,1,138.66666666666666,1,0.24332576066774639,-1,0.818181818181813,1,0.3499999999999943,49.49016042086096,-1,0
752,2012-05-03,140.4,140.45,139.0,139.25,29832558.0,1,140.10499999999999,-1,138.72137254901958,1,-0.51043052685030643,-1,0.17241379310344962,1,-1.1500000000000057,46.782907662082273,-1,0
751,2012-05-04,138.52,138.66,136.92,136.96,34277304.0,-1,139.57000000000002,-1,138.73980392156861,-1,-0.66765288129930522,-1,0.022988505747138076,1,-1.5600000000000023,43.194830225043653,-1,0
750,2012-05-07,136.48,137.55,136.46,137.1,25327785.0,-1,139.01666666666668,-1,138.74941176470588,-1,-0.73696106722268351,-1,0.5871559633027379,1,0.6200000000000045,43.957273083160644,-1,0
749,2012-05-08,136.31,136.77,134.93,136.5,37323139.0,-1,138.47166666666666,-1,138.74098039215687,-1,-0.74432839387338312,-1,0.8532608695652121,-1,0.18999999999999773,43.642089871210608,-1,0
748,2012-05-09,135.1,136.61,134.49,135.74,42745341.0,-1,137.63833333333335,-1,138.71313725490197,-1,-0.2864340037370155,-1,0.5896226415094327,-1,0.6400000000000148,47.33283245679916,-1,0
747,2012-05-10,136.75,136.85,135.71,135.95,30797868.0,-1,136.91666666666666,-1,138.68156862745099,-1,0.19751534042576635,-1,0.21052631578945924,-1,-0.8000000000000114,46.052631578947121,-1,0
746,2012-05-11,135.16,136.86,135.11,135.56,32950628.0,-1,136.30166666666665,-1,138.65588235294121,-1,0.52101028446841713,1,0.2571428571428506,1,0.4000000000000057,41.843971631205441,-1,0
745,2012-05-14,134.32,135.03,133.91,134.13,30792744.0,-1,135.82999999999998,-1,138.58450980392161,-1,0.75490804662852917,1,0.19642857142856962,1,-0.18999999999999773,45.974025974025771,-1,0
744,2012-05-15,134.05,134.8,133.13,133.35,37874871.0,-1,135.20500000000001,-1,138.50666666666672,-1,0.73582816276072516,1,0.13173652694610585,-1,-0.700000000000017,46.784140969162742,-1,0
743,2012-05-16,133.92,134.54,132.81,132.88,41923924.0,-1,134.60166666666666,-1,138.43078431372552,-1,0.83380869683493997,1,0.040462427745661035,-1,-1.039999999999992,42.894852617685707,-1,0
742,2012-05-17,132.88,133.02,130.81,130.87,44247336.0,-1,133.78999999999999,-1,138.35627450980394,-1,0.77631978873239738,1,0.027149321266969256,-1,-2.009999999999991,41.031462860849736,-1,0
741,2012-05-18,131.4,131.6,129.56,129.74,56712718.0,-1,132.755,-1,138.23960784313726,-1,0.80102372742732986,1,0.08823529411765074,1,-1.6599999999999966,38.983050847457541,-1,-1
740,2012-05-21,130.14,132.02,129.95,132.02,37132290.0,-1,132.16499999999999,-1,138.14156862745105,-1,0.18741130001845929,-1,1.0,-1,1.8800000000000239,41.920773583869057,-1,0
739,2012-05-22,132.34,133.23,131.35,132.2,33133055.0,-1,131.84333333333333,1,138.03627450980397,-1,-0.38071562747067106,-1,0.45212765957446616,-1,-0.14000000000001478,45.466748699591776,-1,0
738,2012-05-23,131.26,132.46,129.99,132.27,38850121.0,-1,131.66333333333333,1,137.93215686274513,-1,-0.85991822356205527,-1,0.923076923076924,-1,1.0100000000000193,47.314384523938315,-1,0
737,2012-05-24,132.67,132.84,131.42,132.53,31309748.0,-1,131.60499999999999,1,137.78450980392162,-1,-0.81661066051415687,-1,0.7816901408450713,1,-0.13999999999998636,49.532233373022784,-1,0
736,2012-05-25,132.48,132.85,131.78,132.1,28450945.0,-1,131.81,1,137.63137254901966,-1,-0.34413671863009415,-1,0.2990654205607432,-1,-0.37999999999999545,48.78444084278793,-1,0
735,2012-05-29,133.16,133.92,132.75,133.7,32727593.0,1,132.47,1,137.49372549019611,-1,0.09152724421044077,-1,0.811965811965811,1,0.539999999999992,46.335864382836185,-1,0
734,2012-05-30,132.59,132.62,131.49,131.73,34242987.0,1,132.42166666666665,-1,137.32627450980394,-1,0.12386227851085634,-1,0.2123893805309572,-1,-0.8600000000000136,45.140202993291069,-1,0
733,2012-05-31,131.71,132.45,130.34,131.49,38875284.0,1,132.30333333333331,-1,137.14215686274511,-1,-0.021872942689053446,-1,0.545023696682471,1,-0.21999999999999886,45.746609163072876,-1,0
732,2012-06-01,129.41,129.85,128.16,128.16,52417135.0,-1,131.61833333333331,-1,136.90196078431373,-1,-0.33797538987502368,-1,0.0,-1,-1.25,46.601941747573036,-1,0
731,2012-06-04,128.44,128.74,127.14,128.1,45803224.0,-1,130.88,-1,136.66549019607845,-1,-0.55152059195334679,-1,0.5999999999999929,-1,-0.3400000000000034,48.329519450801143,-1,0
730,2012-06-05,127.88,129.26,127.79,129.03,30729646.0,-1,130.36833333333331,-1,136.46686274509804,-1,-0.26299267071472809,-1,0.8435374149659918,-1,1.1500000000000057,51.780957690640108,1,0
729,2012-06-06,129.98,132.03,129.93,132.02,36871391.0,-1,130.08833333333334,1,136.31647058823532,-1,-0.42892620064638193,-1,0.9952380952380996,1,2.0400000000000205,56.72911223525508,1,0
